lambda_rel,doc_name,domain,question,layout_retrieved,gt,first_hit_rank,recall
0.5,P18-4013,Academic paper,How are word representations formed in NCRF++ as per the diagram?,"[4725, 4718, 4738, 4721, 4719, 4722, 4720, 4904, 4733, 4730]",[4725],1,1.0
0.5,P18-4013,Academic paper,How many references are mentioned in the paper?,"[4219, 5485, 15832, 5014, 15876, 20136, 5816, 5493, 5588, 10380]","[4772, 4773, 4774]",Not Found,0.0
0.5,P19-1041,Academic paper,Which model's style space shows a clearer separation between different styles according to Figure 2?,"[4903, 4978, 5815, 4997, 4948, 4890, 5676, 4882, 5701, 5806]",[4982],Not Found,0.0
0.5,P19-1041,Academic paper,On which page does the paper detail the hyperparameter settings?,"[10343, 4763, 4779, 19777, 4910, 21930, 14476, 4404, 10365, 17741]",[4977],Not Found,0.0
0.5,W19-5302,Academic paper,Is the Pearson correlation for ESIM higher than 0.95 for the de-cs language pair?,"[15958, 15960, 15964, 16062, 15971, 15935, 15938, 10190, 20328, 20832]",[15935],6,1.0
0.5,W19-5302,Academic paper,Which metric showed a statistically significant increase in correlation with human assessment over all other metrics for the German to French language pair according to Williams test?,"[15938, 15960, 15988, 15797, 15980, 15937, 15959, 18615, 15969, 5458]",[15938],1,1.0
0.5,W19-5302,Academic paper,Is the Meteor++_2.0 (syntax+copy) score for the enkk-en language pair higher than the score for enfi-en?,"[11965, 15961, 15970, 15911, 15963, 15935, 11828, 15958, 15936, 19731]",[15962],Not Found,0.0
0.5,W19-5302,Academic paper,Which metric achieved the highest correlation score for the enlt-en language pair among those listed?,"[15938, 16017, 5676, 15962, 15965, 15937, 15845, 15987, 15935, 15936]",[15962],4,1.0
0.5,W19-5302,Academic paper,What is the language pair with the highest number of DA pairs?,"[15965, 15874, 15872, 5003, 15875, 15962, 5689, 4982, 5002, 15937]","[15874, 15861]",2,0.5
0.5,P18-1009,Academic paper,Does the presented data collection process prioritize precision or comprehensiveness?,"[5367, 6938, 6665, 19891, 16700, 5541, 19625, 19791, 17873, 19743]",[4114],Not Found,0.0
0.5,P18-1009,Academic paper,Which source of supervision has the highest precision according to Table 2?,"[4129, 19729, 5327, 5556, 19728, 10244, 4152, 15891, 3285, 4128]",[4125],Not Found,0.0
0.5,P18-1009,Academic paper,What is the MRR score of AttentiveNER on the Test set?,"[4150, 4151, 4170, 5671, 4158, 4172, 5092, 4691, 4156, 5128]",[4150],1,1.0
0.5,OTC_NSRGY_2020,Financial report,What organic growth percentage did Zone EMENA achieve in 2020?,"[584, 582, 583, 529, 530, 575, 588, 577, 573, 17686]",[582],2,1.0
0.5,OTC_NSRGY_2020,Financial report,Did Zone EMENA experience an increase in its underlying trading operating profit margin in 2020?,"[573, 559, 529, 588, 581, 584, 587, 502, 597, 572]",[579],Not Found,0.0
0.5,OTC_NSRGY_2020,Financial report,How much larger were the company's sales in the United States compared to Canada in 2020 in CHF millions?,"[577, 520, 604, 584, 295, 589, 514, 587, 5931, 7084]",[520],2,1.0
0.5,OTC_NSRGY_2020,Financial report,Which market had the highest percentage decrease in sales in CHF during 2020 compared to 2019?,"[514, 584, 520, 539, 107, 500, 19655, 574, 577, 536]",[520],3,1.0
0.5,OTC_TCS_2020,Financial report,Did the total funds invested in FY 2020 include amounts pertaining to trusts and the TCS Foundation?,"[2387, 2511, 2548, 2349, 2051, 1671, 2555, 1587, 1670, 1718]",[1722],Not Found,0.0
0.5,OTC_TCS_2020,Financial report,"What was the amount invested in mutual funds, Government securities, and others in FY 2019?","[1722, 2509, 3491, 3496, 3493, 2580, 7121, 2583, 3409, 7122]",[1722],1,1.0
0.5,OTC_TCS_2020,Financial report,Did TCS reduce its specific carbon footprint from business air travel in FY 2020 compared to FY 2019?,"[1957, 1951, 1945, 1741, 1990, 713, 1692, 1939, 707, 1965]",[1957],1,1.0
0.5,OTC_TCS_2020,Financial report,"In which month of FY 2020 did the BSE experience the lowest daily closing price, and what was that price?","[2086, 2087, 2182, 2088, 20016, 16409, 1031, 6945, 20209, 5277]",[2087],2,1.0
0.5,USCOURTS-laed-2_16-md-02740-84,Government,Has any party filed a motion to substitute after the filing of Suggestions of Death in the Sanofi case?,"[14355, 14370, 14360, 14372, 14373, 14361, 14353, 14388, 14354, 14364]",[14353],7,1.0
0.5,USCOURTS-laed-2_24-cv-00393-0,Government,"Who is the presiding Chief Judge at the United States District Court scheduled to conduct the hearing on March 8, 2024?","[14526, 14528, 14403, 14485, 14386, 14464, 12570, 14545, 21847, 1178]",[14528],2,1.0
0.5,USCOURTS-laed-2_24-cv-00393-0,Government,Did the court grant the Plaintiff's emergency motion for a temporary restraining order?,"[14519, 14486, 14475, 14493, 14524, 14506, 14501, 14364, 14526, 14528]",[14475],3,1.0
0.5,Reference-EDS-Accessible,Government,What is the purpose of applying data and analytics as per the Department's goals?,"[10491, 19489, 10493, 10441, 10541, 19488, 10555, 10578, 10438, 10568]",[10491],1,1.0
0.5,Reference-EDS-Accessible,Government,On which page mentions the guiding principles?,"[10576, 1343, 10444, 800, 10462, 10584, 10580, 10581, 10577, 10578]",[10576],1,1.0
0.5,USCOURTS-nmd-1_24-cr-00032-8,Government,What will happen if the government fails to establish the relevance of Exhibits 6F and 11C?,"[14546, 14547, 16841, 5738, 6670, 11228, 536, 8959, 18617, 17005]",[14546],1,1.0
0.5,USCOURTS-nmd-1_24-cr-00032-8,Government,Did the Court allow the government to use proposed exhibits during the opening statement?,"[14541, 14546, 14543, 14537, 14548, 14547, 14545, 14372, 17571, 1168]",[14546],2,1.0
0.5,USCOURTS-nmd-1_24-cr-00032-8,Government,Was the United States' Motion to use Photographs in Opening Statement granted?,"[14537, 14548, 14545, 14546, 14543, 14541, 14547, 7119, 4041, 20906]",[14537],1,1.0
0.5,USCOURTS-laed-2_23-cv-02060-0,Government,Are surplus lines insurers subject to approval by the Department of Insurance according to Louisiana law?,"[14428, 14448, 14424, 14402, 14457, 12180, 10789, 14429, 14449, 14421]","[14424, 14428]",1,1.0
0.5,USCOURTS-laed-2_23-cv-06661-0,Government,What are the grounds for the removal of Chicken Mart's case to the United States District Court?,"[14446, 14454, 14449, 7665, 14444, 8112, 14403, 14467, 14438, 14489]",[14446],1,1.0
0.5,USCOURTS-laed-2_23-cv-06661-0,Government,On which page does the document present the signature of US District Judge?,"[14471, 14386, 14400, 14528, 14435, 1735, 2926, 866, 6916, 9532]",[14470],Not Found,0.0
0.5,USCOURTS-laed-2_23-cv-06661-0,Government,What is the main content of Section III?,"[6609, 5197, 1836, 15842, 1832, 11416, 15929, 1837, 11418, 4449]","[14456, 14457, 14458, 14454]",Not Found,0.0
0.5,Tab-2-INCSR-Vol-2-508,Government,How many persons were convicted for money laundering offenses in Cyprus in 2018?,"[13164, 14277, 12711, 13374, 14237, 13931, 12581, 13149, 14177, 13498]",[13164],1,1.0
0.5,Tab-2-INCSR-Vol-2-508,Government,"What does the abbreviation ""DHS/HSI"" refer to?","[5135, 4513, 12444, 9828, 4845, 4844, 5081, 11170, 11169, 9827]",[12444],3,1.0
0.5,Tab-2-INCSR-Vol-2-508,Government,What are some common sources of laundered funds in Trinidad and Tobago?,"[14158, 12554, 13342, 14156, 12503, 14155, 12586, 14172, 13082, 14160]",[14158],1,1.0
