"lambda_rel","doc_name","domain","question","layout_retrieved","gt","first_hit_rank","recall","source_range","source_file"
"0.0","stereo_headset","Guidebook","How many items are included in the package?","[22546, 22545, 20043, 22547, 22554, 25621, 22552, 22556, 22550, 14749]","[22545, 22546, 22547, 22548, 22549, 22550, 22551, 22552, 22553, 22554, 22555, 22556]","1","0.58","280-313","trial_report_best_lambda_0.0.csv"
"0.0","stereo_headset","Guidebook","How many parts are introduced of the headset including their locations and functions? ","[22567, 22965, 22568, 23062, 22972, 22566, 22718, 24152, 23917, 22867]","[22568, 22566, 22567]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","stereo_headset","Guidebook","What if the USB AC adaptor supplies an output less than 1.5 A for the headset?","[23804, 23798, 22645, 22652, 22568, 23816, 22661, 22988, 23825, 22669]","[22652]","4","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","f86d073b0d735ac873a65d906ba82758","Financial report","What is total dividend of Erstwhile ITC Hotels Limited (in Rupee) between 1999 to 2000 year?","[488, 553, 493, 486, 489, 505, 552, 501, 526, 545]","[496, 505]","6","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","f86d073b0d735ac873a65d906ba82758","Financial report","Which year this document was most likely published?","[5089, 7764, 4082, 7672, 7616, 20107, 11209, 1064, 1062, 5616]","[410]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","f86d073b0d735ac873a65d906ba82758","Financial report","What percentage of the shareholder was held by foreign companies and institutional investors as of March 31, 2007?","[478, 479, 481, 482, 471, 4781, 21738, 21986, 472, 477]","[479]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","f86d073b0d735ac873a65d906ba82758","Financial report","Among all in-office board members,  how many other chairmanships the person who attended the least board meetings hold on the boards of other companies?","[20637, 8364, 22292, 412, 7379, 7251, 22341, 6201, 7378, 395]","[394, 379, 412, 395]","4","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","f86d073b0d735ac873a65d906ba82758","Financial report","What is the sum ratio of shares held of the top-3 shareholders as on 31st, March, 2007?","[482, 478, 471, 475, 479, 8493, 4781, 547, 8495, 480]","[482]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","f86d073b0d735ac873a65d906ba82758","Financial report","What is total committee strengh of audit committee meetings and compensation committee meetings in 21st July,  2006?","[448, 437, 450, 438, 436, 447, 20633, 7550, 6917, 7886]","[448, 418, 450, 437, 438]","1","0.8","280-313","trial_report_best_lambda_0.0.csv"
"0.0","roche-holdings_2021","Financial report","What platform does the company use to facilitate international exchange with patient organizations?","[20483, 20482, 21404, 20448, 4378, 20170, 21415, 19937, 4310, 21406]","[20483]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","roche-holdings_2021","Financial report","What percentage of Roche's electricity comes from sustainable sources as of 2021?","[20328, 20393, 19772, 20318, 19711, 20309, 20175, 20392, 20331, 20180]","[20309]","6","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","roche-holdings_2021","Financial report","How is the Corporate Executive Committee expanded in the organizational structure of the company, and what are the added functions?","[20555, 20739, 19724, 20578, 20853, 20575, 20852, 20579, 20854, 20738]","[20555]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","roche-holdings_2021","Financial report","Which region has the highest number of employees of the company and how many?","[4434, 20272, 4433, 4436, 4432, 4644, 20497, 4438, 4435, 6138]","[20272]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","roche-holdings_2021","Financial report","What is the percentage of women in the Board of Directors (BoD) of the company?","[20272, 20735, 20725, 20722, 20567, 6273, 7195, 7155, 20706, 20728]","[20272]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","inditex_2021","Financial report","How many non-executive directors should the Audit and Compliance Committee comprise according to Inditex's regulations?","[7411, 7505, 7886, 7527, 6202, 7529, 3574, 7423, 432, 6273]","[7634]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","inditex_2021","Financial report","How many social programmes was Inditex involved in during 2021?","[3852, 3849, 5832, 5545, 5910, 5812, 5565, 4491, 4761, 5238]","[3831]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","inditex_2021","Financial report","What was the company's gross profit for the year 2021?","[3661, 21684, 3563, 8740, 2979, 21765, 3143, 3777, 2977, 3664]","[2977]","9","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","inditex_2021","Financial report","What was the total finance income for the company in 2021?","[3324, 21892, 21500, 3669, 21505, 21583, 21935, 21684, 22128, 3321]","[3324]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","siemens-healthineers_2021","Financial report","How much goodwill was allocated to Siemens Healthineers' Imaging segment from the Varian acquisition?","[22090, 21866, 21585, 21477, 22261, 21538, 21693, 21681, 21692, 21393]","[21871]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","siemens-healthineers_2021","Financial report","What benefits are expected from the Siemens Healthineers acquisition of Varian?","[21681, 21471, 21873, 21597, 21393, 21866, 21680, 21920, 21538, 21477]","[21869]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","siemens-healthineers_2021","Financial report","What was the company's net income for the fiscal year 2021?","[21553, 21771, 21767, 21888, 21765, 21684, 3661, 21500, 21584, 21549]","[21500]","8","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","siemens-healthineers_2021","Financial report","How much did the cash flows from operating activities of the company change from the fiscal year 2020 to fiscal year 2021?","[21565, 21710, 21553, 21771, 21712, 2984, 21707, 2986, 22126, 21931]","[21553]","3","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","siemens-healthineers_2021","Financial report","What is the major topic of the content on page 37?","[6779, 6780, 6772, 6785, 6786, 6781, 6789, 21249, 6859, 6829]","[21705, 21710, 21711, 21712, 21713, 21714, 21715, 21716, 21717, 21718, 21719, 21695]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many figures are there in the frontpage?","[5026, 24103, 24679, 24104, 24681, 24666, 24682, 24680, 24678, 24665]","[14304, 14275, 14323, 14324, 14293, 14327]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","On what date was the newspaper released?","[16147, 1386, 17840, 16784, 16496, 16732, 14908, 16199, 15213, 14417]","[14272]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Are hearing aids covered by basic Medicare?","[14315, 14322, 14314, 14319, 14316, 14313, 14283, 20416, 23403, 15803]","[14322]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many Americans experience hearing loss, according to the studies cited by the FDA?","[14321, 14315, 14316, 21655, 19917, 24086, 21412, 24087, 22262, 19916]","[14321]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is there a DJ involved in the cleanup events organized by the Kyiv group?","[14304, 15672, 17484, 14775, 15597, 17760, 17904, 14796, 17766, 14590]","[14304]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was Liz Cheney defeated in her primary by Harriet Hageman?","[14310, 14316, 20061, 20065, 26253, 14942, 14749, 26223, 20062, 14919]","[14310]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the Colorado River's water levels reach their lowest point ever?","[14296, 14303, 14275, 15033, 913, 17762, 15043, 17799, 15978, 916]","[14296]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is Donald J. Trump's legal team planning to change the level of independence currently held by the Justice Department?","[14365, 14921, 17057, 14373, 14361, 17849, 14377, 16469, 14932, 17059]","[14360, 14274]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who wrote the Supreme Court article about the adoption law ruling in favor of tribes?","[14367, 14359, 14368, 17393, 14468, 16927, 17369, 17829, 14381, 16041]","[14281, 14366]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many Ukrainians had arrived in the United States by mid-April under various programs?","[14440, 14804, 17909, 15102, 14591, 17184, 17667, 17185, 14437, 16075]","[14440]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did Bed Bath & Beyond file for bankruptcy?","[14458, 14464, 14451, 14453, 15180, 14452, 21849, 21251, 14469, 21269]","[14469]","9","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who is the author of the article discussing the exodus in Sudan?","[15019, 14434, 14420, 15017, 14445, 15018, 15014, 15008, 15015, 15020]","[14432]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What was the historical significance of the wildfire in Hawaii?","[14522, 14498, 16765, 14510, 14528, 16763, 17723, 5928, 20376, 16233]","[14522]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What executive order did President Biden sign related to China?","[14503, 14508, 15173, 14497, 15167, 14988, 15760, 14498, 14506, 16344]","[14503]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is PwC allowing its United States employees to work remotely forever?","[14602, 8635, 5961, 20707, 20771, 19828, 3917, 3919, 6656, 6655]","[14602]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has Austria's chancellor visited President Vladimir V. Putin since the Ukraine invasion?","[14571, 14805, 14813, 17917, 17909, 15832, 15771, 15843, 14294, 17236]","[14571]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the name of the law firm mentioned that is allowing its staff to live anywhere in the country?","[14602, 7809, 8319, 20214, 16076, 17671, 14606, 15386, 16425, 3541]","[14602]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What percentage of Twitter's shares has Elon Musk amassed?","[15787, 15511, 15734, 14507, 14613, 14597, 15779, 14605, 15780, 15781]","[14605]","8","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did Mr. Fetterman experience any recent health issues while in office?","[14695, 14697, 14699, 14694, 14688, 17000, 17294, 15460, 17547, 14618]","[14697, 14610]","2","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the Pentagon shoot down an unidentified object over Alaska?","[14650, 14676, 14645, 14647, 14653, 14646, 14665, 14680, 14648, 14649]","[14650]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the Ukrainian government intercept phone calls from Russian soldiers?","[14760, 17184, 17876, 17909, 17527, 14300, 14766, 15098, 14585, 17290]","[14766]","7","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What natural disaster hit Florida, as mentioned in the newspaper?","[17773, 17746, 14773, 17768, 14737, 14747, 14746, 17734, 14761, 15060]","[14773]","3","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who are the authors of the article discussing visual investigations?","[3423, 14772, 20988, 27020, 9349, 26291, 17054, 9348, 15903, 3421]","[14762]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has David C. Banks announced any changes to New York City's school admissions policies?","[14736, 14750, 14733, 14730, 14728, 14729, 14731, 14732, 15191, 16084]","[14740]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is the article about Hurricane Ian's impact in Florida written by multiple authors?","[17768, 14763, 14737, 17773, 14747, 14730, 14777, 17124, 14961, 17746]","[14649, 14733]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many people were airlifted out of Afghanistan?","[14830, 16260, 14438, 16491, 17542, 16813, 16591, 15179, 16209, 16228]","[14830]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who wrote the article on climate change for the New York Times?","[15490, 16698, 5300, 14819, 14274, 16189, 17751, 17928, 17306, 15493]","[14821]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the impact of the sanctions on ordinary Russians, according to the document?","[15614, 14804, 17183, 14787, 14298, 15624, 14802, 17599, 17224, 15843]","[14792]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What was Nury Martinez's position when she made disparaging remarks about Oaxacans?","[14881, 15030, 14876, 21305, 7267, 16509, 7268, 26221, 26224, 15005]","[14881]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the United States label China as a national security threat?","[14859, 15173, 15760, 15333, 16575, 16673, 16573, 14526, 15167, 17821]","[14859]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many Republican candidates have expressed doubt about the legitimacy of the 2020 election?","[14863, 14844, 14862, 14860, 17697, 17700, 14857, 14377, 16238, 15970]","[14804, 14862]","3","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the ""Bloody Friday"" massacre in Zahedan linked to an anti-government protest?","[14888, 14887, 14879, 15132, 17223, 16145, 14886, 17239, 16641, 15309]","[14879]","3","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has Liz Truss advocated for the abolition of the British monarchy in the past?","[14934, 14947, 14749, 14851, 14942, 14919, 14914, 14923, 14927, 14951]","[14934]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What kind of wildlife is Horace Smith's son, Agee, now involving in the land's maintenance?","[14966, 14959, 19963, 21330, 17596, 14291, 21011, 21017, 866, 16319]","[14966]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What financial milestone is the ""Barbie"" movie close to reaching?","[15048, 17643, 15039, 15040, 15046, 21265, 26906, 16695, 15437, 21311]","[15048, 14970]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who is the current chief executive officer of Mattel?","[15046, 15040, 15039, 15048, 6164, 6165, 7105, 14831, 7267, 7268]","[15046]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How is ecuavoley related to Queens, New York?","[15049, 15050, 15027, 15040, 16377, 66, 16225, 67, 64, 14602]","[15052]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","When did Ynon Kreiz take over as the CEO of Mattel?","[15046, 15040, 15048, 15039, 7254, 19989, 7267, 8820, 15651, 7268]","[15046]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Does the article about insects appear on the front page?","[17884, 15116, 15112, 14839, 21011, 14630, 17321, 17577, 15111, 8923]","[15113]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","In the picture at the top of the newspaper, what are the soldiers standing on?","[8950, 15238, 17188, 14340, 14893, 15076, 16712, 16113, 15244, 15366]","[15076, 14997]","6","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many soldiers are shown in the photo of the Ukrainian troops?","[16712, 16643, 15683, 17240, 15098, 15076, 14340, 17516, 17222, 15088]","[15076, 14997]","6","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did New York State officials find a Hasidic Jewish boys’ school in Brooklyn to be providing a basic education?","[15196, 15191, 15192, 15190, 14736, 15197, 16089, 14728, 14750, 17554]","[15196]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has the state taken action against a Hasidic school before this incident?","[15192, 15196, 15191, 15190, 16539, 15197, 16348, 15242, 16153, 14656]","[15192, 15114]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the newspaper volume number?","[8816, 16496, 16784, 17356, 17281, 16199, 14417, 17732, 15738, 14271]","[15143]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did Steve Scalise withdraw from the race for the speakership?","[15259, 15249, 15250, 16458, 16310, 16432, 16428, 16425, 16453, 16446]","[15259]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many people did Representative Steve Scalise need to be elected on the House floor?","[15259, 16093, 15457, 16446, 17041, 17279, 14299, 16863, 14394, 16299]","[15259]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What flag did Steve Huckins like to see in Missouri?","[15253, 15263, 15265, 21301, 15259, 17111, 16956, 15386, 21189, 16310]","[15265, 15198]","3","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Where was Sam Bankman-Fried’s fraud trial held?","[15264, 15257, 15260, 15248, 15261, 16463, 15797, 15180, 16795, 15993]","[15264]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many Palestinians in Gaza were left homeless after six days of Israeli airstrikes?","[15223, 16228, 16209, 16276, 15314, 16154, 16220, 15227, 15226, 16155]","[15223]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What did the Microsoft team report to in August 2022?","[15328, 7136, 15339, 15318, 7072, 15331, 26077, 15321, 17565, 5926]","[15328, 15257]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What accomplishments had Louise Glück achieved before receiving the Nobel Prize?","[15329, 15336, 15337, 15320, 15319, 1889, 16045, 14411, 16039, 15434]","[15329]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What was the proposed evacuation in northern Gaza Strip described as by a U.N. spokesman?","[15295, 16228, 15294, 16212, 15309, 15297, 16281, 15292, 16220, 16229]","[15295]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is mustard currently widely available on French supermarket shelves?","[15415, 15417, 15414, 15413, 20190, 2109, 21137, 27074, 2116, 20206]","[15336, 15417]","2","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the Indianapolis Star rely on multiple sources for the story about the 10-year-old girl who traveled for an abortion?","[15371, 15404, 15367, 15375, 16814, 17834, 15389, 17857, 17840, 15378]","[15371]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is Dr. Frank Mitloehner associated with the University of California, Davis?","[15491, 15490, 15495, 16811, 20041, 7141, 19777, 20561, 15928, 5801]","[15491]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was the article about attempts to vilify Nancy Pelosi authored by multiple writers?","[15484, 15483, 15486, 15479, 15480, 15481, 15485, 15482, 15488, 16082]","[15483]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What were people dressed as during the Halloween celebration in Seoul?","[15472, 15447, 16462, 15463, 15462, 15464, 26858, 17912, 20367, 17405]","[15472, 15403]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is the Democratic Republic of Congo planning to auction off land for oil investments?","[15532, 15541, 15537, 15526, 15530, 15529, 15527, 15528, 15535, 17705]","[15532]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How much international aid was pledged to the Democratic Republic of Congo for the protection of its rainforest over five years?","[15551, 15541, 5920, 15532, 15537, 16535, 5931, 5932, 15526, 15476]","[15551]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the primary concern with county sheriffs investigating elections based on claims of voter fraud?","[15547, 17697, 15553, 15548, 15543, 15552, 15556, 16812, 14862, 15545]","[15553]","3","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Are conservative activists working to recruit county sheriffs to investigate elections?","[15547, 15543, 15552, 15545, 15548, 15553, 17476, 17697, 14377, 16683]","[15547]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did Kansas voters have the opportunity to decide on abortion rights in their state constitution?","[15534, 15560, 14468, 15536, 16927, 14465, 15555, 17393, 17369, 17476]","[15534]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has the morality police been abolished in Iran?","[15604, 15616, 15630, 15637, 15621, 14879, 14866, 15935, 15393, 16694]","[15606]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What city is the Volkswagen plant that Valery Volodin works at located in?","[15601, 15602, 21344, 17185, 21343, 21346, 14585, 21345, 16736, 977]","[15536, 15601]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the relationship between the Petrosyants brothers and Eric Adams?","[15640, 15639, 15301, 15644, 15197, 15638, 17642, 15641, 17350, 14502]","[15640, 15565]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Have some governments imposed export restrictions on food and fertilizers amid shortages and rising prices?","[15697, 15696, 15699, 21627, 15682, 21641, 17664, 15876, 15554, 15990]","[15700]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many export curbs on food and fertilizers have been imposed since the invasion of Ukraine in late February?","[15699, 15697, 15696, 15692, 15682, 17676, 17913, 15103, 14508, 17664]","[15699]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Is the European Union expected to approve an embargo on Russian oil?","[15677, 15767, 15681, 17909, 17453, 17913, 15670, 15554, 14572, 14940]","[15681]","3","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Are Republican candidates for Rob Portman's seat in Ohio being accused of being disloyal to Donald Trump?","[15702, 17700, 15259, 16233, 14365, 16734, 17136, 16238, 14310, 16245]","[15708, 15637]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the S&P 500 experience a decline in April 2022?","[15680, 488, 15682, 774, 752, 16452, 489, 3934, 4802, 487]","[15680]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Why did the value of the S&P 500 drop significantly in April 2022?","[15680, 15682, 488, 16452, 774, 489, 752, 3934, 4802, 487]","[15682]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was Elon Musk buying shares of Twitter?","[15787, 14507, 15511, 15734, 14607, 14613, 14597, 15780, 15779, 15781]","[15787, 15715]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who is the world's richest man mentioned in the newspaper?","[15787, 14605, 16189, 17650, 17421, 19730, 17542, 15285, 14811, 16018]","[15787, 15715]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did medication abortion requests in Texas increase after the strict abortion ban?","[15786, 17367, 17384, 17816, 17393, 17829, 15791, 15550, 16927, 17823]","[15786]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who delivered a scathing speech to the United Nations?","[15744, 15740, 15295, 15307, 15741, 15745, 15301, 15771, 15228, 17309]","[15744]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the name of the Russian U.N. ambassador?","[15771, 15745, 14963, 15746, 15744, 15740, 14572, 14583, 17190, 3992]","[15699, 15771]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Are the luxury assets rumored to be owned by Putin actually owned by the Russian government?","[15775, 15773, 15774, 580, 15768, 15771, 14590, 15614, 14453, 17236]","[15768]","5","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Where is the Nord Stream 1 gas pipeline located?","[15776, 15762, 11601, 11649, 14400, 15767, 15757, 11742, 11602, 909]","[15776]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the estimated number of deaths in Borodyanka due to airstrikes?","[15759, 15751, 15741, 16284, 17910, 16295, 17221, 15754, 16209, 15314]","[15751]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the Security Council take action to stop the war after Zelensky's speech?","[15746, 17913, 15744, 15750, 16746, 16736, 15679, 15741, 17230, 17236]","[15745]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the defendants in Ahmaud Arbery's case help him after the shooting?","[15856, 15863, 16152, 15438, 16156, 16157, 15855, 16154, 17392, 16153]","[15856]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has President Biden issued sanctions related to the situation in Ukraine?","[15843, 17909, 17177, 14577, 15034, 17913, 15838, 15839, 15832, 15685]","[15838]","7","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Were the sanctions imposed by President Biden broad or targeted?","[15843, 17909, 14804, 17177, 17913, 17183, 17172, 15606, 15839, 15614]","[15760, 15839]","9","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Was Judge Aileen M. Cannon experienced in running criminal trials before the Trump classified documents case?","[15892, 14921, 14779, 15895, 14932, 15888, 15901, 15887, 15903, 16960]","[15820, 15892]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has the FDA approved Florida's plan to import drugs from Canada?","[15972, 15963, 15974, 15981, 15999, 15990, 15995, 4653, 5959, 16001]","[15899, 15981]","4","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What is the estimated savings Florida could make in the first year of importing medications?","[15981, 15974, 15972, 16626, 15060, 16902, 15101, 15095, 14693, 15906]","[15896, 15974]","2","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What health conditions are treated by the medicines that Florida is planning to import?","[15981, 15972, 15974, 15963, 9995, 15999, 13588, 9735, 11314, 13467]","[15899, 15981]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Who is the lead author of the paper on baby galaxies observed by the James Webb Space Telescope?","[16024, 16015, 16006, 17512, 16013, 16012, 16016, 16019, 16011, 1038]","[16015]","2","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What office is Mike Johnston holding as one of the Democratic politicians concerned about immigration pressure?","[15982, 15992, 16002, 16299, 16310, 15986, 14922, 17482, 17700, 14448]","[15901, 15982]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Has Mayor Eric Adams made a recent push related to the city's mentally ill population?","[16056, 14612, 16062, 15301, 16059, 17707, 16061, 16055, 16076, 17350]","[16056, 15970]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Which city's residents face nearly everyday killings despite the retreat of Russian forces?","[16079, 17148, 16071, 16077, 15747, 14585, 17902, 16075, 17914, 17910]","[16079]","1","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","What verdict did the jury find for the Oath Keepers leader, Stewart Rhodes?","[17574, 16092, 16089, 16088, 16099, 17909, 17319, 16802, 17109, 15746]","[16088]","4","1.0","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Did the gene-editing in chickens completely prevent avian influenza infections?","[16170, 16178, 16163, 16164, 16180, 16165, 16176, 214, 211, 19931]","[16178, 16107]","2","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","How many additional reservists did the Israeli government approve to call-up?","[16137, 15241, 15292, 15294, 14654, 15314, 15295, 16516, 15152, 15290]","[16137, 16060]","1","0.5","280-313","trial_report_best_lambda_0.0.csv"
"0.0","news_combined","News","Which village near Gaza was visited by journalists from The New York Times?","[17391, 15297, 15006, 17314, 15751, 17914, 17394, 17906, 21340, 16580]","[16150]","Not Found","0.0","280-313","trial_report_best_lambda_0.0.csv"
